passer,team,passerid,airyards,completion,int,td
J.Goff,LA,19,-4,Complete,0,0
J.Goff,LA,19,17,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,15,Incomplete Pass,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,19,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,11,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,8,Complete,0,0
J.Goff,LA,19,19,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,13,Incomplete Pass,0,0
J.Goff,LA,19,-1,Complete,0,0
J.Goff,LA,19,27,Incomplete Pass,0,0
J.Goff,LA,19,39,Incomplete Pass,0,0
J.Goff,LA,19,13,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,16,Incomplete Pass,0,0
J.Goff,LA,19,8,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,18,Incomplete Pass,0,0
J.Goff,LA,19,24,Incomplete Pass,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,40,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,11,Complete,0,0
J.Goff,LA,19,-4,Complete,0,0
J.Goff,LA,19,17,Incomplete Pass,0,0
J.Goff,LA,19,1,Incomplete Pass,1,0
J.Goff,LA,19,19,Incomplete Pass,0,0
J.Goff,LA,19,8,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,27,Incomplete Pass,0,0
J.Goff,LA,19,11,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,14,Incomplete Pass,1,0
J.Goff,LA,19,18,Complete,0,0
J.Goff,LA,19,30,Complete,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,20,Complete,0,0
J.Goff,LA,19,17,Incomplete Pass,0,0
J.Goff,LA,19,20,Incomplete Pass,0,0
J.Goff,LA,19,20,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,15,Complete,0,0
J.Goff,LA,19,10,Complete,0,0
J.Goff,LA,19,0,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,-1,Complete,0,1
J.Goff,LA,19,0,Incomplete Pass,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,25,Incomplete Pass,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,15,Complete,0,0
J.Goff,LA,19,18,Complete,0,0
J.Goff,LA,19,43,Incomplete Pass,0,0
J.Goff,LA,19,10,Complete,0,0
J.Goff,LA,19,41,Incomplete Pass,0,0
J.Goff,LA,19,20,Incomplete Pass,0,0
J.Goff,LA,19,10,Complete,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,15,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,17,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,27,Incomplete Pass,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,15,Complete,0,0
J.Goff,LA,19,9,Incomplete Pass,0,0
J.Goff,LA,19,-2,Incomplete Pass,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,9,Incomplete Pass,0,0
J.Goff,LA,19,16,Incomplete Pass,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,7,Incomplete Pass,1,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,-3,Complete,0,1
J.Goff,LA,19,8,Complete,0,1
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,24,Incomplete Pass,0,0
J.Goff,LA,19,34,Complete,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,9,Incomplete Pass,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,-1,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,54,Complete,0,1
J.Goff,LA,19,-1,Incomplete Pass,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,14,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,19,Complete,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,4,Complete,0,1
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,14,Incomplete Pass,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,-4,Complete,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,4,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,17,Incomplete Pass,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,22,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,4,Incomplete Pass,0,0
J.Goff,LA,19,9,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,-4,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,44,Complete,0,1
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,19,Complete,0,0
J.Goff,LA,19,-1,Complete,0,1
J.Goff,LA,19,-8,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,27,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,-1,Incomplete Pass,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,-1,Complete,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,28,Incomplete Pass,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,21,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,11,Complete,0,0
J.Goff,LA,19,22,Incomplete Pass,0,0
J.Goff,LA,19,10,Incomplete Pass,0,0
J.Goff,LA,19,10,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,7,Incomplete Pass,0,0
J.Goff,LA,19,-1,Complete,0,0
J.Goff,LA,19,39,Incomplete Pass,0,0
J.Goff,LA,19,14,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,41,Incomplete Pass,0,0
J.Goff,LA,19,4,Incomplete Pass,0,0
J.Goff,LA,19,25,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,4,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,11,Incomplete Pass,0,0
J.Goff,LA,19,14,Incomplete Pass,0,0
J.Goff,LA,19,12,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,-1,Complete,0,0
J.Goff,LA,19,5,Complete,0,1
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,19,Complete,0,0
J.Goff,LA,19,20,Incomplete Pass,0,0
J.Goff,LA,19,-4,Complete,0,0
J.Goff,LA,19,9,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,14,Incomplete Pass,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,-4,Complete,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,26,Complete,0,0
J.Goff,LA,19,7,Incomplete Pass,0,0
J.Goff,LA,19,7,Complete,0,1
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,16,Incomplete Pass,0,0
J.Goff,LA,19,26,Complete,0,0
J.Goff,LA,19,0,Incomplete Pass,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,-4,Incomplete Pass,0,0
J.Goff,LA,19,-5,Complete,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,28,Incomplete Pass,0,0
J.Goff,LA,19,12,Complete,0,0
J.Goff,LA,19,25,Complete,0,0
J.Goff,LA,19,19,Incomplete Pass,0,0
J.Goff,LA,19,-1,Complete,0,0
J.Goff,LA,19,11,Complete,0,0
J.Goff,LA,19,9,Incomplete Pass,0,0
J.Goff,LA,19,36,Incomplete Pass,1,0
J.Goff,LA,19,7,Incomplete Pass,0,0
J.Goff,LA,19,9,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,13,Complete,0,0
J.Goff,LA,19,8,Incomplete Pass,0,0
J.Goff,LA,19,17,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,13,Complete,0,0
J.Goff,LA,19,20,Incomplete Pass,0,0
J.Goff,LA,19,19,Complete,0,0
J.Goff,LA,19,9,Incomplete Pass,0,0
J.Goff,LA,19,-3,Incomplete Pass,1,0
J.Goff,LA,19,-3,Incomplete Pass,0,0
J.Goff,LA,19,35,Incomplete Pass,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,25,Incomplete Pass,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,-5,Complete,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,4,Complete,0,1
J.Goff,LA,19,-4,Complete,0,0
J.Goff,LA,19,-6,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,-4,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,47,Incomplete Pass,0,0
J.Goff,LA,19,17,Complete,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,0,Incomplete Pass,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,13,Complete,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,8,Incomplete Pass,0,0
J.Goff,LA,19,14,Incomplete Pass,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,17,Complete,0,0
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,12,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,17,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,1
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,16,Incomplete Pass,0,0
J.Goff,LA,19,-3,Complete,0,0
J.Goff,LA,19,14,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,4,Incomplete Pass,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,19,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,10,Complete,0,0
J.Goff,LA,19,11,Incomplete Pass,1,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,-1,Complete,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,6,Complete,0,0
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,-1,Complete,0,1
J.Goff,LA,19,0,Incomplete Pass,0,0
J.Goff,LA,19,8,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,13,Complete,0,0
J.Goff,LA,19,7,Incomplete Pass,0,0
J.Goff,LA,19,12,Incomplete Pass,0,0
J.Goff,LA,19,7,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,34,Complete,0,0
J.Goff,LA,19,0,Complete,0,1
J.Goff,LA,19,10,Complete,0,0
J.Goff,LA,19,0,Complete,0,0
J.Goff,LA,19,6,Incomplete Pass,0,0
J.Goff,LA,19,7,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,12,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,-5,Complete,0,1
J.Goff,LA,19,15,Incomplete Pass,0,0
J.Goff,LA,19,5,Incomplete Pass,0,0
J.Goff,LA,19,-7,Complete,0,0
J.Goff,LA,19,22,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,0,Incomplete Pass,0,0
J.Goff,LA,19,10,Incomplete Pass,0,0
J.Goff,LA,19,-2,Complete,0,0
J.Goff,LA,19,-2,Incomplete Pass,0,0
J.Goff,LA,19,14,Complete,0,1
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,4,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,13,Complete,0,0
J.Goff,LA,19,15,Incomplete Pass,0,0
J.Goff,LA,19,5,Complete,0,0
J.Goff,LA,19,28,Incomplete Pass,0,0
J.Goff,LA,19,13,Incomplete Pass,0,0
J.Brissett,IND,20,48,Complete,0,0
J.Brissett,IND,20,10,Incomplete Pass,0,0
J.Brissett,IND,20,-1,Complete,0,0
J.Brissett,IND,20,-2,Incomplete Pass,0,0
J.Brissett,IND,20,7,Complete,0,0
J.Brissett,IND,20,14,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,7,Incomplete Pass,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,13,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,47,Incomplete Pass,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,17,Incomplete Pass,0,0
J.Brissett,IND,20,20,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,6,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,19,Incomplete Pass,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,9,Complete,0,0
J.Brissett,IND,20,7,Incomplete Pass,0,0
J.Brissett,IND,20,-1,Complete,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,15,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,14,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,11,Incomplete Pass,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,15,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,12,Incomplete Pass,0,0
J.Brissett,IND,20,7,Complete,0,0
J.Brissett,IND,20,4,Incomplete Pass,0,0
J.Brissett,IND,20,10,Incomplete Pass,1,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,-1,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,14,Complete,0,0
J.Brissett,IND,20,-3,Incomplete Pass,0,0
J.Brissett,IND,20,15,Complete,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,16,Complete,0,0
J.Brissett,IND,20,8,Complete,0,0
J.Brissett,IND,20,30,Complete,0,0
J.Brissett,IND,20,15,Incomplete Pass,0,0
J.Brissett,IND,20,11,Complete,0,1
J.Brissett,IND,20,-5,Complete,0,0
J.Brissett,IND,20,-3,Complete,0,0
J.Brissett,IND,20,10,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,0,Incomplete Pass,0,0
J.Brissett,IND,20,29,Incomplete Pass,0,0
J.Brissett,IND,20,20,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,-1,Complete,0,0
J.Brissett,IND,20,-3,Incomplete Pass,0,0
J.Brissett,IND,20,10,Complete,0,0
J.Brissett,IND,20,19,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,16,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,7,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,7,Incomplete Pass,1,1
J.Brissett,IND,20,-4,Complete,0,0
J.Brissett,IND,20,34,Incomplete Pass,0,0
J.Brissett,IND,20,13,Complete,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,0,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,24,Incomplete Pass,0,0
J.Brissett,IND,20,-2,Complete,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,-3,Complete,0,0
J.Brissett,IND,20,18,Complete,0,1
J.Brissett,IND,20,0,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,22,Incomplete Pass,0,0
J.Brissett,IND,20,22,Incomplete Pass,0,0
J.Brissett,IND,20,4,Incomplete Pass,0,0
J.Brissett,IND,20,4,Incomplete Pass,0,0
J.Brissett,IND,20,10,Complete,0,0
J.Brissett,IND,20,8,Incomplete Pass,0,0
J.Brissett,IND,20,0,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,13,Complete,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,-6,Complete,0,0
J.Brissett,IND,20,7,Complete,0,0
J.Brissett,IND,20,7,Incomplete Pass,0,0
J.Brissett,IND,20,23,Incomplete Pass,0,0
J.Brissett,IND,20,48,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,15,Incomplete Pass,0,0
J.Brissett,IND,20,0,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,16,Complete,0,0
J.Brissett,IND,20,26,Complete,0,0
J.Brissett,IND,20,20,Incomplete Pass,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,-2,Complete,0,0
J.Brissett,IND,20,0,Complete,0,0
J.Brissett,IND,20,-2,Complete,0,0
J.Brissett,IND,20,-1,Complete,0,0
J.Brissett,IND,20,55,Complete,0,0
J.Brissett,IND,20,10,Complete,0,0
J.Brissett,IND,20,23,Incomplete Pass,0,0
J.Brissett,IND,20,15,Complete,0,0
J.Brissett,IND,20,44,Complete,0,0
J.Brissett,IND,20,8,Incomplete Pass,1,0
J.Brissett,IND,20,7,Incomplete Pass,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,7,Complete,0,0
J.Brissett,IND,20,31,Incomplete Pass,0,0
J.Brissett,IND,20,9,Complete,0,0
J.Brissett,IND,20,17,Incomplete Pass,0,0
J.Brissett,IND,20,7,Complete,0,0
J.Brissett,IND,20,18,Incomplete Pass,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,0,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,17,Complete,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,-2,Complete,0,1
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,12,Complete,0,0
J.Brissett,IND,20,-7,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,6,Incomplete Pass,0,0
J.Brissett,IND,20,6,Incomplete Pass,0,0
J.Brissett,IND,20,10,Incomplete Pass,0,0
J.Brissett,IND,20,4,Incomplete Pass,0,0
J.Brissett,IND,20,-2,Incomplete Pass,0,0
J.Brissett,IND,20,18,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,21,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,8,Incomplete Pass,0,0
J.Brissett,IND,20,15,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,14,Complete,0,0
J.Brissett,IND,20,-3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,0,Complete,0,0
J.Brissett,IND,20,-1,Complete,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,18,Incomplete Pass,0,0
J.Brissett,IND,20,8,Complete,0,0
J.Brissett,IND,20,-3,Complete,0,0
J.Brissett,IND,20,14,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,-5,Complete,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,-1,Incomplete Pass,0,0
J.Brissett,IND,20,6,Incomplete Pass,0,0
J.Brissett,IND,20,11,Incomplete Pass,0,0
J.Brissett,IND,20,8,Incomplete Pass,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,-6,Incomplete Pass,0,0
J.Brissett,IND,20,0,Complete,0,0
J.Brissett,IND,20,57,Incomplete Pass,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,-2,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,0,Incomplete Pass,0,0
J.Brissett,IND,20,8,Incomplete Pass,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,7,Complete,0,0
J.Brissett,IND,20,6,Incomplete Pass,0,0
J.Brissett,IND,20,17,Complete,0,0
J.Brissett,IND,20,-4,Complete,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,38,Incomplete Pass,0,0
J.Brissett,IND,20,-4,Complete,0,0
J.Brissett,IND,20,6,Incomplete Pass,0,0
J.Brissett,IND,20,8,Complete,0,0
J.Brissett,IND,20,7,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,34,Incomplete Pass,0,0
J.Brissett,IND,20,5,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,8,Complete,0,0
J.Brissett,IND,20,8,Complete,0,0
J.Brissett,IND,20,-3,Complete,0,0
J.Brissett,IND,20,17,Incomplete Pass,0,0
J.Brissett,IND,20,-2,Complete,0,0
J.Brissett,IND,20,0,Complete,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,7,Incomplete Pass,0,0
J.Brissett,IND,20,15,Incomplete Pass,0,0
J.Brissett,IND,20,9,Incomplete Pass,0,0
J.Brissett,IND,20,0,Complete,0,0
J.Brissett,IND,20,-4,Complete,0,0
J.Brissett,IND,20,15,Complete,0,0
J.Brissett,IND,20,13,Incomplete Pass,0,0
J.Brissett,IND,20,13,Complete,0,1
J.Brissett,IND,20,7,Incomplete Pass,0,0
J.Brissett,IND,20,5,Complete,0,0
J.Brissett,IND,20,21,Complete,0,0
J.Brissett,IND,20,9,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,12,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,15,Complete,0,0
J.Brissett,IND,20,-1,Complete,0,0
J.Brissett,IND,20,46,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,-7,Complete,0,0
J.Brissett,IND,20,-6,Complete,0,1
J.Brissett,IND,20,-5,Complete,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,0,Incomplete Pass,0,0
J.Brissett,IND,20,-8,Incomplete Pass,1,1
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,19,Incomplete Pass,0,0
J.Brissett,IND,20,19,Incomplete Pass,0,0
J.Brissett,IND,20,6,Complete,0,0
J.Brissett,IND,20,10,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,0,Incomplete Pass,0,0
