T.Brady,NE,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
-4,Complete,0,0,1,4,16,23,17
4,Complete,0,0,2,4,16,23,17
12,Incomplete Pass,0,0,4,4,16,23,17
24,Incomplete Pass,0,0,3,1,0,0,1
-3,Complete,0,0,1,1,0,3,3
-2,Complete,0,0,2,1,0,3,3
8,Complete,0,0,3,1,0,3,3
1,Complete,0,0,2,1,0,3,3
7,Complete,0,0,3,1,0,3,3
9,Complete,0,0,2,1,0,3,3
22,Complete,0,0,2,1,0,3,3
0,Complete,1,0,1,2,0,3,3
17,Incomplete Pass,0,0,1,2,7,10,5
4,Incomplete Pass,0,0,2,2,7,10,5
9,Incomplete Pass,0,0,3,2,7,10,5
-6,Complete,0,0,1,2,7,13,7
-4,Incomplete Pass,0,0,2,2,7,13,7
6,Complete,0,0,2,3,7,13,10
8,Incomplete Pass,0,0,1,3,7,13,10
1,Incomplete Pass,0,0,1,3,7,13,10
2,Complete,0,0,1,3,14,13,12
13,Incomplete Pass,0,0,3,3,14,13,12
1,Complete,0,0,1,3,14,13,14
17,Complete,0,0,2,4,14,13,14
2,Complete,0,0,3,4,14,13,14
-1,Complete,0,0,3,4,16,13,16
21,Incomplete Pass,0,0,2,4,16,13,16
21,Incomplete Pass,0,0,3,4,16,13,16
C.Newton,CAR,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
3,Complete,0,0,2,1,0,0,1
5,Incomplete Pass,0,0,2,1,0,0,1
12,Incomplete Pass,0,0,3,1,0,0,1
5,Incomplete Pass,0,0,3,1,0,0,3
-3,Complete,0,0,1,1,0,0,5
19,Complete,1,0,3,1,0,0,5
3,Complete,0,0,1,1,7,0,7
4,Incomplete Pass,0,0,3,2,7,0,7
44,Incomplete Pass,0,1,1,2,7,0,9
12,Incomplete Pass,0,0,2,2,7,0,11
10,Complete,0,0,3,2,7,0,11
21,Incomplete Pass,0,0,2,2,7,0,11
8,Incomplete Pass,0,0,3,2,7,0,11
10,Incomplete Pass,0,0,1,2,10,0,13
10,Incomplete Pass,0,0,2,2,10,0,13
-5,Complete,0,0,3,2,10,0,13
1,Complete,0,0,1,2,10,0,13
21,Complete,0,0,2,2,10,0,13
-2,Complete,1,0,1,3,13,0,15
12,Complete,0,0,2,3,20,0,17
2,Complete,0,0,1,3,20,0,17
12,Complete,0,0,1,3,20,0,17
17,Complete,0,0,2,3,20,0,17
-4,Complete,0,0,1,4,23,3,19
5,Incomplete Pass,0,0,2,1,0,0,1
15,Complete,0,0,3,1,0,0,1
10,Complete,0,0,1,1,0,0,1
4,Incomplete Pass,0,0,1,1,0,0,1
16,Incomplete Pass,0,0,2,1,0,0,1
0,Incomplete Pass,0,0,3,1,0,0,1
8,Complete,0,0,2,1,3,0,3
13,Complete,0,0,3,1,3,0,3
19,Incomplete Pass,0,0,1,1,3,0,3
0,Incomplete Pass,0,0,1,1,3,0,5
13,Complete,0,0,2,1,3,0,5
19,Complete,0,0,1,2,3,0,5
0,Complete,0,0,1,2,3,0,7
5,Complete,0,0,3,2,3,0,7
18,Complete,0,0,1,2,3,0,7
19,Complete,0,0,2,2,3,0,7
10,Incomplete Pass,0,0,3,2,3,0,7
7,Complete,0,0,1,2,6,0,9
5,Incomplete Pass,0,0,1,2,6,0,9
-1,Complete,0,0,3,3,6,0,12
31,Incomplete Pass,0,0,3,3,6,0,14
-3,Complete,0,0,1,3,6,0,16
13,Complete,0,0,3,3,6,0,16
6,Incomplete Pass,0,0,1,3,6,0,16
0,Complete,0,0,1,4,6,3,18
19,Incomplete Pass,0,0,2,4,6,3,18
-1,Complete,0,0,3,4,6,3,18
4,Complete,0,0,1,4,6,3,18
12,Complete,0,0,2,4,6,3,18
1,Complete,0,0,1,4,6,3,18
7,Complete,0,0,1,4,6,3,18
2,Incomplete Pass,0,0,3,4,6,3,18
-3,Complete,0,0,1,1,0,0,1
-5,Complete,0,0,1,1,0,0,1
4,Complete,0,0,3,1,0,0,1
3,Complete,0,0,1,1,3,7,3
2,Complete,0,0,1,2,3,7,3
-2,Complete,0,0,3,2,3,7,3
1,Incomplete Pass,0,0,2,2,6,7,5
7,Incomplete Pass,0,1,1,2,6,7,5
6,Incomplete Pass,0,0,2,2,6,14,7
7,Incomplete Pass,0,0,3,2,6,14,7
5,Complete,0,0,1,3,6,24,10
6,Incomplete Pass,0,0,2,3,6,24,10
3,Complete,0,0,1,3,6,24,10
-2,Complete,0,0,2,3,6,24,10
32,Incomplete Pass,0,0,2,3,6,24,10
7,Complete,0,0,3,3,6,24,10
11,Complete,0,0,2,3,6,24,12
37,Complete,0,0,1,3,6,24,12
20,Complete,0,0,1,3,6,24,12
4,Complete,0,0,1,3,6,24,12
2,Complete,0,0,1,4,13,27,14
9,Incomplete Pass,0,0,2,4,13,27,14
15,Incomplete Pass,0,1,3,4,13,27,14
0,Complete,0,0,1,4,13,27,16
2,Complete,0,0,1,4,13,27,16
11,Incomplete Pass,0,1,3,4,13,27,16
8,Complete,0,0,2,1,0,3,2
19,Complete,0,0,1,1,0,3,2
-1,Complete,0,0,1,1,0,3,2
18,Incomplete Pass,0,0,2,1,0,3,2
29,Incomplete Pass,0,1,3,1,3,3,4
3,Complete,0,0,1,2,3,10,6
9,Incomplete Pass,0,0,2,2,3,10,6
-4,Complete,0,0,1,2,3,10,6
-4,Complete,1,0,1,2,3,10,6
3,Complete,0,0,3,2,10,13,8
8,Complete,0,0,1,2,10,13,8
18,Complete,0,0,3,2,10,13,8
10,Complete,1,0,2,2,10,13,8
9,Complete,0,0,1,3,17,16,10
22,Complete,0,0,1,3,17,16,10
2,Incomplete Pass,0,0,1,3,17,16,10
0,Complete,0,0,2,3,17,16,10
0,Complete,0,0,1,3,17,16,12
-4,Complete,0,0,1,3,17,16,12
-6,Complete,0,0,1,3,17,16,12
-5,Complete,0,0,2,3,17,16,12
13,Complete,1,0,1,3,17,16,12
-2,Incomplete Pass,0,0,1,3,23,16,14
21,Complete,0,0,3,4,23,16,14
7,Complete,0,0,2,4,23,16,14
-2,Incomplete Pass,0,0,1,4,30,23,16
2,Incomplete Pass,0,0,1,4,30,30,18
42,Incomplete Pass,0,0,1,4,30,30,18
2,Complete,0,0,3,4,30,30,18
15,Complete,0,0,2,1,0,3,2
18,Complete,0,0,2,1,0,3,2
5,Complete,0,0,3,1,0,3,2
20,Complete,0,0,2,1,0,3,4
3,Incomplete Pass,0,0,3,1,0,3,4
7,Complete,0,0,1,2,3,10,6
18,Complete,0,0,3,2,3,10,6
0,Complete,1,0,2,2,3,10,6
2,Complete,0,0,1,2,10,10,8
-5,Complete,0,0,2,2,10,10,8
10,Complete,0,0,1,2,10,10,10
5,Complete,0,0,1,2,10,10,10
4,Complete,0,0,3,2,10,10,10
9,Incomplete Pass,0,0,1,2,10,10,10
-4,Complete,0,0,2,2,10,10,10
1,Complete,0,0,1,2,10,10,10
10,Complete,1,0,3,2,10,10,10
-6,Complete,0,0,2,3,17,10,12
8,Incomplete Pass,0,0,1,3,17,10,12
17,Complete,0,0,2,3,17,10,12
-5,Complete,0,0,1,3,17,10,12
31,Complete,1,0,1,3,17,10,12
20,Incomplete Pass,0,0,2,3,24,10,14
-1,Complete,0,0,3,3,24,10,14
10,Incomplete Pass,0,0,2,3,27,10,16
9,Complete,0,0,3,3,27,10,16
-3,Complete,0,0,1,3,27,10,18
3,Complete,0,0,3,3,27,10,18
5,Complete,0,0,3,4,27,10,20
5,Incomplete Pass,0,0,2,4,27,10,20
3,Incomplete Pass,0,0,3,4,27,10,20
3,Complete,0,0,2,4,27,24,24
11,Complete,0,0,3,4,27,24,24
1,Incomplete Pass,0,0,2,1,0,0,2
11,Incomplete Pass,0,0,3,1,0,0,2
-6,Complete,0,0,2,1,0,3,4
-6,Complete,0,0,1,1,0,3,4
3,Complete,0,0,2,1,0,3,4
11,Complete,0,0,2,1,0,3,4
11,Complete,0,0,2,2,3,3,6
1,Complete,0,0,3,2,3,3,6
2,Complete,0,0,1,2,3,3,8
13,Complete,0,0,2,2,3,3,8
-3,Complete,0,0,2,2,10,3,10
5,Incomplete Pass,0,1,3,2,10,3,10
-3,Complete,0,0,1,2,10,10,12
9,Complete,0,0,1,2,10,10,12
5,Incomplete Pass,0,0,2,2,10,10,12
4,Complete,0,0,1,2,10,10,12
30,Incomplete Pass,0,0,2,2,10,10,12
7,Complete,0,0,3,2,10,10,12
13,Incomplete Pass,0,0,3,2,10,10,12
18,Incomplete Pass,0,0,4,2,10,10,12
9,Incomplete Pass,0,0,2,3,10,10,13
-1,Incomplete Pass,0,1,3,3,10,10,13
4,Incomplete Pass,0,0,1,3,10,18,15
5,Complete,0,0,2,3,10,18,15
5,Incomplete Pass,0,0,1,3,10,18,15
5,Incomplete Pass,0,0,2,3,10,18,15
0,Complete,0,0,3,3,10,18,15
2,Complete,0,0,3,3,13,21,17
-4,Complete,0,0,1,3,13,21,19
14,Complete,0,0,1,3,13,21,19
9,Incomplete Pass,0,0,1,3,13,21,19
4,Incomplete Pass,0,0,3,3,13,21,19
10,Complete,0,0,2,4,16,28,21
2,Complete,0,0,1,4,16,28,21
15,Complete,0,0,3,4,16,28,21
21,Incomplete Pass,0,0,1,4,16,28,21
15,Incomplete Pass,0,0,1,4,16,28,21
-1,Incomplete Pass,0,0,2,4,16,28,21
1,Complete,1,0,1,4,16,28,21
3,Complete,0,0,1,4,23,28,23
6,Complete,0,0,1,4,23,28,23
0,Incomplete Pass,0,0,1,4,23,28,23
5,Complete,0,0,3,4,23,28,23
2,Complete,0,0,4,4,23,28,23
31,Incomplete Pass,0,0,1,4,23,28,23
41,Incomplete Pass,0,0,2,4,23,28,23
26,Incomplete Pass,0,1,3,4,23,28,23
12,Complete,0,0,1,4,23,28,25
16,Incomplete Pass,0,0,1,4,23,28,25
9,Complete,0,0,2,4,23,28,25
0,Incomplete Pass,0,0,3,4,23,28,25
8,Incomplete Pass,0,0,4,4,23,28,25
17,Complete,0,0,3,1,0,0,1
6,Complete,0,0,2,1,0,0,1
5,Complete,0,0,1,1,0,0,1
16,Incomplete Pass,0,0,2,1,0,0,2
15,Incomplete Pass,0,0,3,1,0,0,2
-7,Complete,0,0,1,2,0,0,6
10,Incomplete Pass,0,0,2,2,0,0,6
9,Incomplete Pass,1,1,3,2,0,0,6
5,Complete,0,0,3,2,0,6,7
8,Complete,0,0,3,2,0,6,7
5,Complete,0,0,2,2,0,6,7
0,Incomplete Pass,0,0,1,2,0,6,7
18,Incomplete Pass,0,0,3,2,0,6,7
3,Complete,0,0,1,2,3,9,9
9,Incomplete Pass,0,0,1,2,3,9,9
5,Complete,0,0,2,2,3,9,9
2,Complete,0,0,3,2,3,9,9
37,Complete,0,0,1,2,3,9,9
0,Complete,0,0,1,3,3,9,11
-5,Complete,0,0,2,3,3,9,11
5,Complete,0,0,3,3,3,9,11
15,Incomplete Pass,0,0,1,3,3,9,11
-3,Complete,0,0,2,3,3,9,11
-2,Complete,0,0,3,3,3,9,11
-3,Complete,0,0,1,3,3,9,13
16,Complete,0,0,2,3,3,9,13
10,Complete,0,0,2,3,3,9,13
3,Complete,0,0,1,4,3,9,15
15,Incomplete Pass,0,0,3,4,3,9,15
6,Incomplete Pass,0,0,1,4,3,9,17
21,Incomplete Pass,0,0,2,4,3,9,17
10,Incomplete Pass,0,1,3,4,3,9,17
4,Complete,0,0,1,4,3,9,19
16,Incomplete Pass,0,0,3,4,3,9,19
18,Incomplete Pass,0,0,3,1,0,0,2
2,Complete,0,0,2,1,0,0,4
6,Complete,0,0,3,1,0,0,4
-3,Incomplete Pass,0,0,2,1,0,0,4
2,Complete,0,0,3,1,0,0,4
34,Incomplete Pass,0,0,1,1,0,0,4
5,Complete,0,0,2,1,0,0,4
14,Complete,0,0,3,1,0,0,4
0,Incomplete Pass,0,0,1,1,0,0,4
0,Incomplete Pass,0,0,2,2,7,0,6
17,Incomplete Pass,0,0,3,2,7,0,6
-4,Complete,0,0,1,2,7,0,8
42,Incomplete Pass,0,0,3,2,7,0,8
1,Complete,0,0,1,2,7,0,10
4,Complete,0,0,2,2,7,0,10
7,Complete,0,0,1,2,7,0,10
15,Incomplete Pass,0,0,2,2,7,0,10
1,Complete,0,0,3,2,7,0,10
11,Incomplete Pass,0,0,1,2,7,0,10
4,Complete,0,0,2,2,7,0,10
5,Incomplete Pass,0,0,3,2,7,0,10
12,Incomplete Pass,0,1,3,3,10,0,12
4,Complete,0,0,2,3,10,0,14
57,Incomplete Pass,0,0,3,3,10,0,14
5,Complete,0,0,1,3,10,3,16
3,Complete,0,0,1,3,10,3,16
55,Incomplete Pass,0,0,3,3,10,3,16
-9,Incomplete Pass,0,0,3,4,10,3,18
8,Complete,0,0,1,4,10,3,20
0,Complete,0,0,2,4,10,3,20
25,Complete,1,0,3,4,10,3,20
0,Complete,0,0,1,4,17,3,22
14,Incomplete Pass,0,0,2,1,0,3,2
-4,Complete,0,0,1,1,0,3,4
8,Incomplete Pass,0,0,1,1,0,10,6
9,Complete,0,0,3,1,0,10,6
6,Complete,0,0,1,1,0,10,6
12,Complete,0,0,1,2,0,10,8
27,Incomplete Pass,0,0,1,2,0,10,8
7,Incomplete Pass,0,0,3,2,0,10,8
5,Complete,0,0,3,2,0,10,10
0,Complete,0,0,1,2,7,10,12
9,Incomplete Pass,0,0,2,2,7,10,12
7,Complete,0,0,2,3,14,10,14
9,Incomplete Pass,0,0,3,3,14,10,14
16,Complete,0,0,1,3,17,10,16
5,Complete,0,0,3,3,17,10,16
32,Incomplete Pass,0,0,2,3,17,10,16
2,Complete,0,0,3,3,17,10,16
-4,Complete,0,0,2,4,20,10,18
-7,Complete,0,0,2,4,20,10,18
7,Incomplete Pass,0,0,3,4,20,10,18
11,Incomplete Pass,0,0,3,4,20,10,20
13,Incomplete Pass,0,0,3,4,20,17,22
12,Incomplete Pass,0,0,4,4,20,17,24
3,Incomplete Pass,0,0,1,1,0,0,2
1,Complete,0,0,3,1,0,0,2
-4,Complete,0,0,2,1,0,0,2
0,Incomplete Pass,0,0,3,1,0,0,2
10,Complete,0,0,2,1,0,0,4
16,Incomplete Pass,0,0,1,1,0,0,4
3,Complete,0,0,3,1,0,0,4
4,Complete,0,0,1,1,0,0,4
21,Incomplete Pass,0,1,1,1,0,0,4
16,Incomplete Pass,0,0,3,1,0,0,4
14,Incomplete Pass,0,0,2,2,3,0,6
8,Complete,0,0,3,2,3,0,6
23,Complete,0,0,2,2,3,0,6
8,Incomplete Pass,0,0,1,2,3,0,6
3,Complete,0,0,3,2,3,0,6
20,Complete,0,0,1,2,10,7,8
-4,Complete,0,0,1,2,10,7,8
10,Incomplete Pass,0,0,2,2,10,7,8
4,Complete,0,0,3,2,10,7,8
8,Complete,0,0,1,2,10,7,8
8,Incomplete Pass,0,0,2,2,10,7,8
2,Incomplete Pass,0,0,3,2,10,7,8
6,Complete,0,0,1,2,10,7,10
7,Incomplete Pass,0,0,2,2,10,7,10
7,Complete,1,0,3,2,10,7,10
17,Complete,0,0,1,3,17,7,12
28,Incomplete Pass,0,0,1,3,17,7,12
0,Incomplete Pass,0,0,2,3,17,7,12
-4,Complete,1,0,3,3,17,7,12
-2,Complete,0,0,1,3,24,7,14
2,Complete,1,0,2,3,31,14,16
-1,Incomplete Pass,0,0,2,4,38,14,18
12,Complete,0,0,3,4,38,14,18
0,Complete,0,0,1,4,38,14,18
21,Complete,1,0,3,4,38,14,18
6,Complete,0,0,2,1,0,0,1
6,Incomplete Pass,0,0,1,1,0,0,1
8,Complete,0,0,2,1,0,0,1
7,Incomplete Pass,0,0,1,1,0,0,1
17,Incomplete Pass,0,0,3,1,0,0,1
4,Complete,0,0,4,1,0,0,1
22,Incomplete Pass,0,0,3,1,0,0,1
15,Complete,0,0,2,1,3,3,3
17,Incomplete Pass,0,0,2,1,3,3,3
12,Complete,0,0,2,2,3,3,5
34,Incomplete Pass,0,0,2,2,9,3,7
3,Complete,0,0,3,2,9,3,7
9,Incomplete Pass,0,0,1,2,9,3,9
15,Incomplete Pass,0,0,3,2,9,3,9
9,Incomplete Pass,0,0,1,2,12,3,11
6,Incomplete Pass,0,0,2,2,12,3,11
11,Incomplete Pass,0,0,3,2,12,3,11
37,Incomplete Pass,0,0,3,3,12,10,15
6,Incomplete Pass,0,0,1,3,12,10,17
5,Incomplete Pass,0,0,2,3,12,17,19
20,Complete,0,0,3,3,12,17,19
33,Incomplete Pass,0,0,1,3,12,17,19
5,Complete,0,0,3,3,12,17,19
6,Complete,0,0,1,3,12,17,19
0,Complete,0,0,NA,3,18,17,19
22,Incomplete Pass,0,0,1,4,18,20,21
7,Incomplete Pass,0,0,3,4,18,20,21
-1,Complete,0,0,2,4,30,27,25
0,Complete,0,0,1,1,0,7,2
0,Complete,0,0,2,1,0,7,2
2,Incomplete Pass,0,0,1,1,0,7,2
-3,Complete,0,0,2,1,7,7,4
6,Complete,0,0,3,1,7,7,4
1,Complete,0,0,3,2,7,7,6
14,Incomplete Pass,0,0,2,2,7,14,8
27,Incomplete Pass,0,0,3,2,7,14,8
17,Complete,0,0,1,2,7,21,12
1,Complete,1,0,3,2,7,21,12
-4,Incomplete Pass,0,0,1,3,14,21,15
1,Complete,0,0,1,3,14,28,17
0,Incomplete Pass,0,0,1,3,14,28,17
12,Incomplete Pass,0,0,3,3,14,28,17
-4,Complete,0,0,1,3,14,28,19
-4,Complete,0,0,2,3,14,28,19
15,Complete,0,0,1,4,14,28,19
-2,Complete,0,0,2,4,14,28,19
42,Incomplete Pass,0,0,2,4,14,28,19
0,Incomplete Pass,0,0,2,4,14,28,19
2,Incomplete Pass,0,0,3,4,14,28,19
-5,Complete,0,0,4,4,14,28,19
1,Complete,0,0,1,4,14,31,22
-6,Complete,0,0,1,4,14,31,22
20,Incomplete Pass,0,0,1,4,14,31,22
14,Complete,1,0,2,4,14,31,22
3,Complete,0,0,2,1,0,0,2
16,Complete,0,0,2,1,7,7,4
51,Incomplete Pass,0,0,1,1,7,7,4
22,Complete,0,0,2,1,7,7,4
17,Incomplete Pass,0,0,1,2,14,7,6
4,Complete,0,0,3,2,14,7,6
10,Incomplete Pass,0,0,1,2,14,7,8
11,Incomplete Pass,0,0,2,2,14,7,8
3,Complete,0,0,3,2,14,7,8
41,Incomplete Pass,0,0,3,2,14,10,10
-1,Complete,0,0,2,3,14,13,13
4,Complete,0,0,3,3,14,13,13
-8,Complete,0,0,1,3,14,13,13
19,Complete,0,0,2,3,14,13,13
0,Incomplete Pass,0,0,2,3,14,13,13
16,Complete,1,0,3,3,14,13,13
1,Incomplete Pass,0,0,1,3,21,13,15
27,Incomplete Pass,0,0,3,3,24,13,17
7,Complete,0,0,2,4,24,13,19
0,Incomplete Pass,0,0,2,4,24,13,19
-2,Complete,0,0,3,4,24,13,19
7,Incomplete Pass,0,0,3,4,24,13,21
0,Incomplete Pass,0,0,1,4,24,21,23
10,Incomplete Pass,0,1,3,4,24,21,23
6,Complete,0,0,1,1,0,0,2
16,Incomplete Pass,0,0,1,1,0,0,2
-4,Complete,0,0,3,1,0,0,2
4,Complete,0,0,2,1,0,0,2
9,Complete,0,0,3,1,0,0,2
2,Complete,1,0,2,1,0,0,2
-2,Complete,0,0,1,2,7,7,4
14,Complete,0,0,1,2,7,7,4
14,Incomplete Pass,0,0,1,2,7,7,4
0,Complete,0,0,3,2,7,7,4
0,Incomplete Pass,0,0,1,2,7,7,4
15,Incomplete Pass,0,0,3,2,7,7,4
1,Incomplete Pass,0,0,1,2,10,7,6
-4,Complete,0,0,2,2,10,7,6
7,Incomplete Pass,0,0,3,2,10,7,6
-1,Incomplete Pass,0,0,2,2,10,7,8
14,Incomplete Pass,0,0,3,2,10,7,8
0,Incomplete Pass,0,0,1,2,10,14,10
3,Complete,0,0,1,2,10,14,10
17,Complete,0,0,1,3,10,14,11
19,Incomplete Pass,0,0,1,3,10,14,11
28,Complete,1,0,1,3,10,14,11
2,Complete,0,0,1,3,17,14,13
5,Complete,0,0,1,3,17,14,13
12,Incomplete Pass,0,0,2,3,17,14,13
9,Incomplete Pass,1,0,1,3,17,14,13
15,Complete,0,0,1,3,24,17,17
-2,Complete,0,0,1,3,24,17,17
3,Complete,0,0,2,4,24,17,17
10,Complete,0,0,3,4,24,17,17
13,Complete,1,0,1,4,24,17,17
0,Complete,0,0,2,1,0,0,2
1,Complete,0,0,2,1,0,0,2
3,Complete,0,0,2,1,3,3,4
11,Complete,0,0,1,2,3,3,6
7,Complete,0,0,1,2,3,3,6
7,Incomplete Pass,0,0,3,2,6,3,8
5,Complete,0,0,1,3,12,9,13
-2,Complete,0,0,2,3,12,9,13
16,Complete,0,0,3,3,12,9,13
5,Incomplete Pass,0,0,2,3,12,9,13
22,Incomplete Pass,0,1,3,3,12,9,13
3,Complete,0,0,1,3,12,16,15
3,Incomplete Pass,0,0,1,3,12,16,15
21,Incomplete Pass,0,0,3,3,12,16,15
3,Complete,0,0,1,3,12,16,15
0,Complete,0,0,2,3,12,16,15
12,Incomplete Pass,0,0,3,3,12,16,15
0,Complete,0,0,2,4,15,19,17
22,Complete,0,0,1,4,15,19,19
13,Complete,0,0,1,4,15,19,19
0,Incomplete Pass,0,0,1,4,15,19,19
22,Incomplete Pass,0,0,2,4,15,19,19
5,Complete,0,0,3,4,15,19,19
10,Incomplete Pass,0,0,2,4,15,19,19
5,Complete,0,0,3,4,15,19,19
10,Incomplete Pass,0,0,1,1,0,7,2
12,Incomplete Pass,0,0,3,1,0,7,2
9,Incomplete Pass,0,0,1,1,0,7,4
14,Incomplete Pass,0,0,2,1,0,7,4
19,Incomplete Pass,0,0,3,1,0,7,4
20,Incomplete Pass,0,0,2,1,0,7,6
17,Incomplete Pass,0,0,3,2,0,7,6
-3,Incomplete Pass,0,0,1,2,0,7,8
8,Incomplete Pass,0,0,3,2,0,7,8
-4,Complete,0,0,2,2,0,7,10
15,Complete,0,0,1,2,0,7,10
9,Complete,0,0,3,2,0,7,10
-3,Complete,0,0,1,2,0,7,10
-6,Complete,0,0,1,2,0,7,10
24,Complete,0,0,3,2,0,7,10
4,Complete,1,0,1,2,0,7,10
15,Incomplete Pass,0,0,2,3,7,7,12
2,Complete,0,0,3,3,7,7,12
15,Incomplete Pass,0,1,2,3,7,10,14
1,Incomplete Pass,0,0,2,3,7,13,16
-7,Incomplete Pass,0,0,3,3,7,13,16
40,Complete,0,0,3,4,7,16,18
14,Incomplete Pass,0,0,3,4,7,16,18
15,Incomplete Pass,0,0,1,4,10,19,20
9,Incomplete Pass,0,0,3,4,10,19,20
17,Incomplete Pass,0,1,1,4,10,19,22
5,Complete,0,0,1,4,10,22,24
9,Complete,0,0,1,4,10,22,24
9,Complete,0,0,2,4,10,22,24
5,Complete,0,0,2,4,10,22,24
6,Complete,0,0,3,4,10,22,24
14,Incomplete Pass,0,0,2,4,10,22,24
19,Incomplete Pass,0,1,3,4,10,22,24
B.Hoyer,SF,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
-1,Complete,0,0,1,1,0,0,2
5,Complete,0,0,2,1,0,0,2
5,Complete,0,0,2,1,0,0,2
40,Incomplete Pass,0,0,3,1,0,0,2
11,Complete,0,0,1,1,0,0,4
14,Incomplete Pass,0,0,3,1,0,7,6
52,Incomplete Pass,0,0,1,2,0,7,8
4,Complete,0,0,2,2,0,7,10
6,Complete,0,0,3,2,0,7,10
1,Complete,0,0,2,2,0,7,10
-1,Complete,0,0,3,2,0,7,10
2,Incomplete Pass,0,0,1,2,0,10,12
6,Complete,0,0,2,2,0,10,12
3,Complete,0,0,2,2,0,10,12
-1,Complete,0,0,3,2,0,10,12
13,Complete,0,0,1,3,0,13,14
12,Incomplete Pass,0,1,1,3,0,13,14
1,Complete,0,0,2,3,0,20,16
14,Incomplete Pass,0,0,3,3,0,20,16
5,Complete,0,0,1,3,0,23,18
6,Complete,0,0,2,3,0,23,18
17,Incomplete Pass,0,0,1,3,0,23,18
4,Complete,0,0,2,3,0,23,18
4,Incomplete Pass,0,0,3,3,0,23,18
6,Complete,0,0,4,3,0,23,18
6,Complete,0,0,1,3,0,23,18
12,Incomplete Pass,0,0,3,3,0,23,18
3,Incomplete Pass,0,0,1,4,3,23,20
-4,Complete,0,0,2,4,3,23,20
4,Complete,0,0,3,4,3,23,20
4,Complete,0,0,1,4,3,23,20
-1,Complete,0,0,2,4,3,23,20
-5,Complete,0,0,1,4,3,23,20
3,Incomplete Pass,0,0,1,4,3,23,20
5,Complete,0,0,3,4,3,23,20
19,Incomplete Pass,0,0,2,1,0,3,2
4,Incomplete Pass,0,1,1,1,0,3,4
-3,Complete,0,0,1,1,0,6,6
-7,Complete,0,0,2,2,0,6,6
3,Complete,0,0,3,2,0,6,6
0,Complete,0,0,1,2,0,6,8
5,Complete,0,0,2,2,0,6,8
4,Complete,0,0,3,2,0,6,8
-1,Complete,0,0,2,2,0,6,10
3,Incomplete Pass,0,0,1,2,3,6,12
6,Complete,0,0,1,2,3,6,12
4,Incomplete Pass,0,0,2,2,3,6,12
4,Incomplete Pass,0,0,3,2,3,6,12
12,Incomplete Pass,0,0,1,3,6,6,14
2,Complete,0,0,3,3,6,6,14
16,Incomplete Pass,0,0,3,3,6,6,14
5,Complete,0,0,3,3,6,6,16
5,Complete,0,0,1,3,6,6,18
0,Incomplete Pass,0,0,2,3,6,6,18
8,Complete,0,0,1,3,6,6,20
3,Complete,0,0,1,4,6,6,20
3,Incomplete Pass,0,0,1,4,6,6,20
5,Incomplete Pass,0,0,2,4,6,6,20
9,Incomplete Pass,0,0,3,4,6,6,20
1,Complete,0,0,2,4,9,12,22
3,Complete,0,0,3,4,9,12,22
3,Incomplete Pass,0,1,1,1,0,0,1
4,Complete,0,0,3,1,0,7,3
2,Complete,0,0,1,1,0,7,3
2,Complete,0,0,3,1,0,7,3
4,Incomplete Pass,0,0,1,1,0,7,3
6,Complete,0,0,2,1,0,7,3
-2,Incomplete Pass,0,0,1,1,7,14,5
17,Complete,0,0,1,1,7,14,5
25,Incomplete Pass,0,0,1,2,7,17,7
6,Complete,0,0,3,2,7,17,7
6,Complete,0,0,2,2,7,17,7
0,Incomplete Pass,0,0,3,2,7,17,7
8,Incomplete Pass,0,0,2,2,7,17,8
17,Complete,0,0,1,2,10,17,10
15,Complete,0,0,3,2,10,17,10
3,Complete,0,0,1,2,13,24,12
3,Complete,0,0,2,2,13,24,12
5,Incomplete Pass,0,0,1,3,13,27,14
14,Complete,0,0,3,3,13,27,14
50,Complete,0,0,1,3,20,34,16
0,Complete,0,0,3,4,20,34,16
-1,Complete,0,0,1,4,20,34,16
1,Complete,1,0,1,4,20,34,16
4,Incomplete Pass,0,0,1,4,26,41,18
8,Incomplete Pass,0,0,2,4,26,41,18
2,Incomplete Pass,0,0,3,4,26,41,18
49,Complete,0,0,1,4,26,41,20
3,Incomplete Pass,0,0,2,4,26,41,20
3,Complete,1,0,3,4,26,41,20
4,Complete,0,0,1,4,33,41,22
7,Complete,0,0,3,4,33,41,22
12,Incomplete Pass,0,0,1,4,33,41,22
1,Incomplete Pass,0,0,2,4,33,41,22
0,Incomplete Pass,0,0,NA,4,39,41,22
0,Incomplete Pass,0,0,1,4,39,41,23
-5,Complete,0,0,2,4,39,41,23
17,Incomplete Pass,0,0,3,4,39,41,23
13,Incomplete Pass,0,0,2,1,0,0,2
9,Incomplete Pass,0,0,3,1,0,0,2
18,Complete,0,0,1,1,0,0,4
7,Incomplete Pass,0,0,2,1,0,0,4
11,Complete,0,0,3,1,0,0,4
21,Incomplete Pass,0,0,1,1,0,0,4
22,Incomplete Pass,0,0,2,1,0,0,4
3,Complete,0,0,3,1,0,0,4
14,Complete,0,0,3,2,3,3,6
21,Complete,0,0,2,2,3,3,6
1,Complete,0,0,1,2,3,3,6
-7,Complete,0,0,2,2,3,3,6
